restaurant_id,public_rating,public_review_count,price_tier,source,public_review_snippets_json,public_vibe,public_vibe_updated_at,public_vibe_source,public_vibe_model
nyc_nubiani_koreatown,4.5,891,3,google_maps,"[""Best KBBQ I\u2019ve ever had. The employees and service are so good and it\u2019s perfect for a nice casual dinner. We got the large beef package, A5 wagyu, and shrimp chive pancake. The meat quality was insane and the pancake was great. One of my..."", ""I had a really great experience at Nubiani. The food was really, really good. I ordered the beef small package and added the Wagyu \u2014 and wow, that Wagyu was incredibly tender and juicy. Honestly, once you try the Wagyu, it\u2019s hard to go..."", ""Great food and service. Very high quality meat. We went with the special beef platter with different cuts of steak. Elevator was tiny but we love all the restaurants in this building and are familiar with the set up. Time limit varies per..."", ""The food is amazing. Our group of 5 got the Big meat platter, rice, scallion shrimp pancake; extra stew. It was more than enough. The wine selection was great. The server recommended really good and reasonable priced wine. Highly..."", ""NUBIANI blew me away \u2014 the quality of the meats was top-tier, beautifully marbled, and perfectly fresh. Every bite was full of flavor, and the sides were just as impressive \u2014 fresh, well-seasoned, and clearly made with care. The...""]",Known for excellent steaks.,2026-01-03T23:04:50.213267,fallback,
nyc_nón_lá,4.6,495,2,google_maps,"[""Genuinely the best pho in the world. Me and my girlfriend go like every two weeks for the beef eye round pho with extra protein. It's the only place we repeatedly go to in nyc. The workers there are so nice and it's so cozy there. Can't..."", ""AMAZING BAHN MI AND PHO!! Literally blew my mind. I've never eaten both in one sitting but I had to because it was so delicious. The noodles were perfect. The bun was perfect. I got the house pho and the lemongrass pork bahn mi. 10/10 will..."", ""I\u2019ve been on the hunt for authentic Vietnamese food in nyc, after having visited the country six times. Happily, I found it at Non La. The Bun Bo Hue and Banh Cuon were just as good as the versions I enjoyed in Hue, and they had all the..."", ""This NYC Spot Serves Pho That's Even Better Than in Vietnam It's not often you find a restaurant that surprises you in all the best ways, but this hidden gem in New York City did just that. As someone who is Vietnamese and deeply loves the..."", ""I am a Vietnamese tourist, this is my first time in New York and I want to find the cuisine here. Surprisingly, there is a Vietnamese restaurant here and I felt great at this restaurant. The taste is exactly like in Vietnam. I ate a lot of...""]",Known for quality food cozy atmosphere.,2026-01-03T23:04:50.213285,fallback,
nyc_okiboru_house_of_udon,4.4,244,,google_maps,"[""If you haven't tried Japanese wide flat udon, this is the place for you. The sets are of high value including the udon and assortment of tempuras. I highly recommend the cold dipping udon because you can taste the original flavor/texture..."", ""Probably some of the best udon in NYC I\u2019ve ever had. Very simple menu, but in this case less is more because anything you order will be done so well. I ordered the hot chicken udon which came with the most delicious piece of tempura bacon...."", ""This was so yummy! And value for money! I liked the cold udon yuzu noodle situation a lot. The chicken soup was also good. Very fast service! They only seat full parties. At 7:15 on a Sunday, we (2 ppl) waited for like 10 mins. But by 8pm,..."", ""Ugh it is perfect! They awlays go above and beyond for their customers! The waiters were very helpful and so nice to every customer that came in. The food is on point. The yuzu flavors of the broth, the crispy tempura, the noodle -..."", ""I got the signature set and it was delicious!! Recommend to eat it quickly or the udon will stick. Shrimp and Japanese potato tempura was my favorite. I thought the bacon was a bit too salty. You order through the QR code by seat (and tip)...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213304,fallback,
nyc_olle,4.5,623,,google_maps,"[""\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f Absolutely delicious experience! The food was incredibly tasty and full of authentic Korean flavors. Everything was fresh and perfectly prepared. The atmosphere is very cozy and inviting \u2014 stylish, warm, and great for a relaxed..."", ""High quality food but the amount is a little bit not fit the price. Recommend to visit with fine plates and korean food. The fish is very special and tender. Purple rice is also a good point. Probably will come next time."", ""On a wintery blustery evening, Olle easily slid into my top 3 Korean restaurants in Manhattan. Came here for my bday and we tucked IN. We barely spoke for the first few minutes because we were so busy savoring a bite of everything. I..."", ""We stopped into Olle for lunch on a weekend. All of the food we ordered was extremely tasty and I could tell they put a lot of thought into the food. I want to give this place 5 stars but for the price we paid I feel like they were just..."", ""I am so happy to be updating this review. After our terrible reservation mix-up last time, the restaurant reached out and invited us back. I decided to give them a second chance, and I am SO glad I did. The Olle team completely exceeded...""]",Known for quality food cozy atmosphere.,2026-01-03T23:04:50.213323,fallback,
nyc_popup_bagels,4.5,1022,,google_maps,"[""Was in nyc for 5 days & came here 3 times ; that should tell u all u need to know about this place \u2026 absolutely delicious! The service was very friendly & lines move pretty quick. Out of all the bagels I tried, the salt one is the best,..."", ""TLDR: Phenomenal bagels with great texture and simple, top-tier schmears. Order ahead and eat them hot. 5/5. Found Popup Bagels through social and stopped in while visiting from LA. I didn\u2019t realize you order by the set, with a minimum of..."", ""This is quite literally one of the only bagel places that I find myself coming back to! The line may be long depending on the time you go but it goes by pretty fast. The minimum order is 3 bagels- I usually get the everything, sesame, and..."", ""A short line stood in front of this not-so-popular yet quietly known joint. At the door, the man asked for our order and wrote it directly on the bag. Warm and welcoming he was. Inside, the wait was brief. We went for a plain sesame and an..."", ""At first glance, the line may prompt you to walk away, but I promise it\u2019s worth a shot! I came here while having this spot on my bucket list during my trip to NYC. I love bagels beyond measure, and these lived up to the hype. Not horribly...""]",Known for quality food with friendly service.,2026-01-03T23:04:50.213343,fallback,
nyc_raku,4.5,1758,2,google_maps,"[""$50 for disappointment Ordered the $50 wagyu udon expecting something luxurious. What I got was grey, boiled beef sitting in a weak broth that looked and tasted like a standard beef udon. If this was wagyu, it certainly didn\u2019t behave like..."", ""Some of the best udon in NYC! While the wait can definitely be long during peak hours(1hr 30min on a Sunday evening), Raku SoHo is a cozy spot that delivers authentic noodles and thoughtful dishes once you\u2019re seated. For an appetizer you..."", ""Raku is known for its udon, but that will be a separate review for me. This time I was craving Katsudon which I decided to order. The flavor was good, I wish that the pieces of meat were a little larger and most crispy, however everything..."", ""Delicious udon with a large menu where everyone can find something they enjoy. I was very impressed with the quality of the food. The noodles tasted freshly made and the broth was comforting. The restaurant was clean and the service was..."", ""The restaurant not too big, cozy, but pack, rsvp totally recommended if coming in rush hours. 90 mins to complete your meals since they are very busy so other customers can have an opportunity to dine in as well. Their steam eggs...""]",Known for quality food cozy atmosphere.,2026-01-03T23:04:50.213360,fallback,
nyc_rule_of_thirds,4.3,1553,2,google_maps,"[""The menu is so thoughtful including the drinks. We loved trying skate wing for the first time. the Crab Mazemen was our fav dish of the night. The Zabuton Steak was incredible as well! The mushroom special left a little to be desired but..."", ""Came here last night and had the best experience! The food was incredible! It\u2019s evident they take a lot of pride in providing a wonderful experience for everyone that dines there, shoutout to Chris for being awesome! Ambiance is perfect..."", ""We had a wonderful dining experience at Rule of Thirds, with a lukewarm indifferent ending. Since we were celebrating our 6 year dating anniversary, they had a custom greeting card on our table, which was a nice personal touch. The server..."", ""One of my favourite restaurants in the area! Rule of thirds consistently has a great menu, friendly service, in a beautiful setting! Last time I was here, got the corn salad and mazemen (faves), karaage and tuna tartare, as well as the..."", ""Came here on a Sunday at 12:30 with a reservation for a party of two. We were able to get a great pair of seats that looked into the kitchen which was a lot of fun. Our orders were promptly taken by the wait staff and they were helpful...""]",Known for excellent steaks with attentive service.,2026-01-03T23:04:50.213379,fallback,
nyc_saigon_shack,4.4,2911,1,google_maps,"[""Come here for the hot \""something\"" if you're freezing your butt off. Use the bathroom, get warm inside and out before paying cash only for mediocre food. The Vegetarian Pho was ok. It was hot, had some flavor but nowhere near authentic..."", ""I came in here on a cold, windy day, and the Vegetarian Ph\u01d2 was just what I needed to warm my bones and soul. The service was absolutely fantastic as well, I felt at home and taken care of in the space. My only suggestion would be to add a..."", ""Great pho spot. I love their lemon grass chicken it\u2019s sweet, smoky, and incredibly juice. The portion is very big and the price is very affordable especially considering the location. Just to keep in mind that there might be a little wait..."", ""Amazing Vietnamese spot! The bahn mis are so delicious, shrimp summer rolls fresh, coffee strong. Staff are friendly and welcoming. Price is reasonable. Service speed is excellent. Has outdoor seatings that are lovely."", ""We waited for about 10 mins for a seat for a table for 7 and made sure to bring cash. Service was fast, and the food came out hot and fresh. We ordered the brisket pho, pork chop with vermicelli, and the pork and shrimp spring rolls. The...""]",Known for quality food with friendly service.,2026-01-03T23:04:50.213400,fallback,
nyc_seoul_salon_nyc,4.5,529,2,google_maps,"[""Went for the yellowtail special they they do during the winter time. The yellowtail was juicy, and they gave us a hefty portion. We also ordered the uni, which was surprisingly creamy and sweet. The drinks were also pretty decent! I would..."", ""Really enjoyed the Korean scallop bibimbap \ud83e\udd62 \u2014 super refreshing and the scallops were fresh and tender! The Korean beef patty gets \u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\ud83d\udcab (3.5/5), and the tteokbokki \u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f (4/5) \u2014 great flavor, not too heavy. The karaage chicken was..."", ""Seoul salon is a lovely modern Korean restaurant that stands out for its beautiful presentation. You can truly see the extra flair and thoughtfulness added to every dish, making the meal a visual treat. Food 4/5 Service 4.5/5 Ambiance..."", ""We had reservations and were seated right away. Downstairs is darker and more casual bar like feels and upstairs is more well lit and more restaurant like atmosphere which I liked. The scallop rice is a must. The texture of the seaweed..."", ""Another good restaurant under Hand Hospitality. Went for dinner for the first time and the food was very good. I liked most of the items we ordered. My first time trying raw marinated crabs and they were very tasty! Spices in the marinade...""]",Known for quality food.,2026-01-03T23:04:50.213426,fallback,
nyc_shinn_east,4.6,561,,google_maps,"[""The omakase was absolutely delicious and so fresh. The flavors of everything worked incredibly well together, my favorite being lean tuna with yuzu radish. was not expecting a fatty tuna and caviar extra for my birthday but it was..."", ""Quality sushi spot, offering pickup or dine in. The atmosphere inside was nice but we ordered takeout. The everything don was phenomenal as well as the chu toro nigiri. Only con was service: we got our food later than they had said it..."", ""Really good quality omakase and a great price. Defs a quick time frame as they turn over the tables in like 1 hr or 1.5 hrs. Decent size corse of 13 rolls and soo soo good. Defs a great spot. Loved the fatty tuna roll. Quality and service..."", ""The omakase here was absolutely fabulous and delicious. The staff was super friendly, and the sushi chefs knew how to make sushi to say the least. For the price it is very worth it. Recommend going here when you don\u2019t want to break your..."", ""The sushi was exquisite. The fish was fresh especially salmon. The omakase experience was amazing. We also had sake which paired well with sushi. We went for my birthday and they were kind enough to give a cute sushi cake. The place is...""]",Known for quality sushi with friendly service.,2026-01-03T23:04:50.213443,fallback,
nyc_shuka,4.6,3554,2,google_maps,"[""I ordered the malawach and as someone Yemenite, I can honestly say\u2014they nailed it. Perfect texture, perfect flavor, just the real deal. We also had the fattoush salad, which wasn\u2019t the traditional version you\u2019d expect, but a fresher, more..."", ""The brunch menu was absolutely delicious with so much variety that it was hard to choose. Thankfully, our fantastic server was incredibly knowledgeable and helped guide us to some truly delightful selections. There were great options..."", ""Had an amazing late lunch here. The Muhammara was even better than my fave place in Philly (which is saying something for sure). Also the tastiest falafel\u2014not greasy or overly dry. Lamb was perfectly rare and the salad was a lovely..."", ""Good food. loved our server, very attentive. Loved the vibe we truly enjoyed the Moroccan mint tea, the fattoush salad, the zatar fries was so good. chicken kabab was flavorful the pistachio feta blend was so good w pita bread. Everything..."", ""Absolutely outstanding experience! The food at Shuka was excellent \u2014 every dish was fresh, flavorful, and perfectly prepared. The service was warm and attentive, and the atmosphere had a great energy without being too loud. Everything from...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213475,fallback,
nyc_soothr,4.7,5056,2,google_maps,"[""I made a reservation for 5pm when the restaurant opened, there was already a line of 10+ people waiting to check-in at the window. Highly recommend you get there on the earlier side. We were welcome with a large staff, hostess, waitress,..."", ""A great environment, awesome service and tasty food. We went on a Tuesday 1 PM reservation, no wait and straight to our table of 2. Our server V is super friendly and nice. Always had a smile and gave many water refills. We ordered the..."", ""Loved this Thai restaurant! The food was flavorful, the portions were perfect, and the staff were so kind. Everything tasted fresh and authentic. I\u2019d definitely come back again! And shout-out to V (\u0e01\u0e39\u0e4a\u0e14) for being so sweet! \u263a\ufe0f\ud83d\udc97"", ""Been wanting to come here since walking by seeing how it was always busy throughout the week. Finally made a reservation and went to dine in for a date night and we really enjoyed the food! I had the Duck noodles which was sweet and..."", ""We visited this restaurant on a Friday night, arriving early around 4:30 PM, just before the 5:00 PM dinner service began after their break. As we didn't have a reservation, we lined up first and waited about 30 minutes; this patience...""]",Known for quality food with friendly service.,2026-01-03T23:04:50.213499,fallback,
nyc_sozai_japanese_restaurant_izakaya_ramen,4.8,2466,2,google_maps,"[""Who says you can only have izakaya food at night? This place was totally buzzing during Sunday lunch! All the dishes were pretty small so we didn\u2019t feel that full afterwards. I really liked the fried potato balls + hojicha ice cream..."", ""Came here on a Sunday night for dinner without reservation. We just looked for a well rated Japanese restaurant. They welcomed us even without a reservation but gave us notice that we can only have our table for an hour, which was more..."", ""Came for lunch on a Sunday with a reservation for 4 at 11:30. Here is everything we ordered to share: -Tako Wasa (raw octopus with wasabi) \u2013 I usually don\u2019t like this dish because the wasabi tends to be overpowering but they didn\u2019t put too..."", ""Went there dinner time. The atmosphere is cozy, clean and beautiful. I had spicy beef noodles and el roll. Were all very flavorful! Friendly vibe, lovely servers Korn and Sunny was super nice and helpful. All in all this place is..."", ""A good all-around experience. We were sat at the bar and the bartender gave good recommendations on food. Standout dishes for me were the Tako Wasa and the Tekka Don (raw tuna over rice). I felt that the dessert, hojicha ice cream with...""]",with attentive service cozy atmosphere.,2026-01-03T23:04:50.213519,fallback,
nyc_sushi_ishikawa,4.6,452,4,google_maps,"[""Dining at Sushi Ishikawa UES is to witness the fine edge between craftsmanship and art. Having experienced omakase at some of Japan\u2019s most venerated counters, I can attest that the mastery displayed here stands comfortably among the elite...."", ""Came here for my boyfriend\u2019s dinner and had an incredible experience. Chef Lin and the staff were flawless\u2014their attention to detail, kindness, and professionalism made the night so special. Chef Lin himself was wonderful to talk to, and..."", ""All I can say is WOW!!! This was my first omakase experience and all I can say is 10/10!!! From start to finish we were blown away! The meticulous work put into each course was superb! The service was impeccable, so attentive and explained..."", ""I went there for a solo dinner on a Saturday. The server was really friendly and welcoming, made me feel accompanied, and did a great job on explaining the ingredients. Unlike some other places I\u2019ve tried, the chef was really creative with..."", ""The freshness and precise cuts of the sushi were commendable. However, the size of the sushi pieces was slightly smaller compared to the standard omakase portions. While some of the sushi offerings were well-received, there were instances...""]",Known for quality sushi with attentive service.,2026-01-03T23:04:50.213536,fallback,
nyc_sushiro_the_handroll_bar,4.8,406,,google_maps,"[""Fantastic high-quality dining. We split the chef special and thoroughly enjoyed each piece. Reservation ahead of time, booth/chair seat seating was slightly tight. Everything was fresh and flavorful. The Mochi was to die for. Service was..."", ""We enjoyed the classic and premium set! I personally think ordering from the bar top is preferable over a table because you get the opportunity to experience the chefs creating their masterpieces and experiencing each handroll patiently in..."", ""Easily the best handroll spot in the city! The fish was incredibly fresh and absolutely delicious. What sets this place apart is how each handroll offers a distinct flavor and texture profile. My must-tries are: 1. \u200bEel with Foie Gras 2...."", ""went for solo dinner on a monday night and it was a fantastic experience sitting at the counter. i ordered the premium set of 5 handrolls, which came with an appetizer as well. each roll felt so thoughtfully crafted, and the ingredients..."", ""Overall, great experience and food. Service was fantastic. Everything was clean. They were very organized. It was nice sitting at the counter watching the chefs make the rules. They followed adjustment instructions, such as less rice very...""]",Known for quality food.,2026-01-03T23:04:50.213557,fallback,
nyc_swan_room,4,178,,google_maps,"[""Came in with a reservation set weeks in advance just to be met with a totally disappointing experience. The hostess was not only dismissive and rude but also seated us in arguably one of the worst tables in the restaurant. We had to..."", ""This bar was a huge disappointment. The hostess and servers didn\u2019t even check IDs before serving drinks, which is unprofessional and a serious violation that could result in heavy fines. On top of that, the server was extremely rude and..."", ""This bar was such a disappointment. While we were simply taking a few pictures (not sitting down, not blocking the sidewalk, not in anyone\u2019s way), a staff member came over and told us we were \u201ctaking pictures for too long\u201d and \u201cblocking..."", ""Beautiful start to any night. Yes, the cocktails are at the higher end\u2026 of NYC prices\u2026 meaning 24 dollars a pop, but it\u2019s frankly worth it to take in the impeccable vibe and beauty of this former bank. My Banana sazerac was pure rocket..."", ""We met our friend for cocktails at this swanky spot while we were in NYC for a long weekend. The decor was beautiful and the room was buzzing full of friends meeting for an after work drink hang at 5pm. We ordered a NY Sour, Alla Verde,...""]",Well-regarded by diners.,2026-01-03T23:04:50.213580,fallback,
nyc_taku_sando,4.4,360,2,google_maps,"[""First time here. The food was sublime. I had the staple pork Ton-Katsu, with bread baked right in front of you, and the Mexican Coca-Cola Cola was a nice surprise! The space had limited seating and was best for smaller parties. Take-out is..."", ""Pretty good, and major points for baking all their bread in house! I love Japanese sandos, and was excited to pass by this place. Stepping inside, the restaurant looks nice, with a great drink selection on display. It\u2019s a busy place, so..."", ""came to Taku Sando for their signature ton-katsu sando, and it absolutely lived up to the hype. The milk bread was incredibly soft and fluffy, and the pork cutlet had a perfect crunch with juicy meat inside. The cabbage and pickles added..."", ""I've been wanting to try this place for awhile since seeing IG posts showing the yummy food. I was in the area and stopped by around noon, after it just opened, so the line was short. I wanted to order everything, but was by myself, so i..."", ""I cannot resist a good shokupan moment, and Taku Sando is THE SPOT to secure a fresh loaf of shokupan for only $12. I highly recommend getting both the pork katsu and egg sandos to share. The hot and cold combo works perfectly together....""]",Known for quality food can get busy.,2026-01-03T23:04:50.213609,fallback,
nyc_the_campbell,4.5,2543,4,google_maps,"[""One of the best bars I've ever been to. Great atmosphere. It's like stepping back in time. Scott the bartender is super friendly and makes amazing drinks. He shared a lot of the history of the Campbell and of NYC. Must visit for anyone who..."", ""I came here with 2 friends and had such a lovely time, the atmosphere was very classy, relaxed and cozy. It is the perfect place to stop by especially around christmas time! Our server Macie was so sweet and attentive, definitely stop by..."", ""\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f\u2b50\ufe0f A Hidden Gem Near Grand Central! I stumbled upon this bar completely by accident, and wow \u2014 what a hidden gem! It\u2019s tucked away just down the street from Grand Central Station and honestly a little tricky to find, but that only..."", ""A beautiful restored bar that has decent drinks and food and great service. We got the Angel\u2019s & Demons and Ginger\u2019s Snap which I thought were decent, the spinach artichoke was fantastic, and the salad was just ok. Don\u2019t think any of the..."", ""Perfect quick little stop and reset. Justin, our bartender was AMAZING! Nice atmosphere and good conversation. Will definitely make The Campbell Bar a stop next time we are visiting the City! Again, thank you Justin for a good time.""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213631,fallback,
nyc_the_eighty_six,4.4,52,,google_maps,"[""Amazing dinner, worth the wait for the food and service. Jermaine on the door was super helpful and accommodating."", ""Nothing about this restaurant was anything short of 5 stars. We sat at the bar and Shawn the bartender was attentive and knowledgeable. The oysters were fresh with a delicious mignonette. The Delmonico steak had a perfect char. The Caesar..."", ""We went at 5pm without a reservation and knew it would be a gamble but sometimes risks pay off and it is worth all of the hype you hear about! From the doorman, Don, to the hostess, Chloe and to our waiter (apologies I forgot his name but..."", ""Perfect dining experience! This is my new favorite restaurant! Loved being served by Francisco and Dev! Will definitely be back soon!!!"", ""The 86 brought back the beauty that housed Chumleys before, but made it 100x more elegant. This beautiful room reflects the service and food being served. A small intimate setting bringing back the true charm of NY Hospitality.""]",Known for excellent steaks with attentive service.,2026-01-03T23:04:50.213646,fallback,
nyc_the_horny_ram,4.8,2961,2,google_maps,"[""Best Brunch NYC! Have always wanted to try this spot in the neighborhood and finally had a chance to try their brunch. Their pancake burger was amazing. The burger is done so well and the pancake with syrup compliments the flavor so well...."", ""This place was nice. 1st time visiting and I have to say the food was deeeelicious. Great staff with great manners & customer service. I will be going back again. I had the double smash burger with those amazing fries /buffalo style wings..."", ""Had a great experience here. First time going. The person who took our order (I wanna say his name was Salvador) was extraordinarily amazing. We called my mean the \u201ckids meal with the pink lemonade\u201d aka the bottomless pink pony drink...."", ""Very welcoming environment and amazing service!! Drinks are great! We got a surfs up and the orange drink. Everyone is very friendly and attentive :). Truffle Parmesan fries were delish as well! The s\u2019mores brownie is BOMB \ud83c\udf6b"", ""The food is fabulous I had the Mac and cheese and my cousin had the tacos. The service was quick and efficient. There was no wait time they seated us quickly. The table was cute and the place is really cute its a little dark but it's not...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213666,fallback,
nyc_the_nines,4,304,4,google_maps,"[""Pricey but worth it. Drinks are great, and we loved the atmosphere. No one rushed us, we really enjoyed the night."", ""I realized I never wrote my review for The Nines, so here it is. To be honest, the experience wasn\u2019t what I expected. Instagram had set the bar extremely high with the red, seductive, moody aesthetic everywhere online, I thought I was..."", ""What a lovely piano bar. Went here in fall of 2024. The amosphere is dark and moody and I loved all the red. Daniel, the piano player that night was amazing. He took a request for an obscure David Bowie song and played it so well. The food..."", ""Amazing atmosphere, cozy, classy, and full of good vibes! The live band was absolutely fantastic, and the singer was just extraordinary. It\u2019s pure joy, exactly what you want from a restaurant where a music band plays while you\u2019re dining...."", ""I had such an amazing time at this restaurant. The live music was beautiful. Just a perfect place to go to for a solo date date night. The food was amazing. The drinks were great 10 out of 10.""]",Known for quality food cozy atmosphere.,2026-01-03T23:04:50.213684,fallback,
nyc_the_polo_bar,4.4,1094,4,google_maps,"[""Everything was great from the moment we walked in, we waited for our party to arrive and had drinks by the bar! The snacks that come along are a nice touch and delicious! Definitely an ambiance! The food and service is 10/10"", ""I wanted to love the Polo Bar given its legendary reputation, but the experience fell remarkably short. At the upstairs bar, we found ourselves seated beside a visibly intoxicated \u201cprovider\u201d and her \u201cdate\u201d whose behavior was not only..."", ""Impeccable vibes, and service was extremely attentive and prompt. There were moments we thought we were being rushed because of nearby tables, but the staff were just really fast with serving and clearing while giving us plenty of time to..."", ""The Polo Bar was a whole journey. We started upstairs in the salon, where our waitress seemed allergic to serving drinks, like not even a drop of water in sight. I guess \u201chydration\u201d wasn\u2019t on the menu. \ud83d\ude02Thankfully, once we got downstairs,..."", ""Truly an amazing experience. From the moment you walk to the door you are greeted with such kindness and enthusiasm to when you get downstairs for your table. My server Camille was such a joy and made such great recommendations when my...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213702,fallback,
nyc_the_portrait_bar,4.5,228,,google_maps,"[""Strong, spirit forward drinks. I looooove. I had the Yuma which was very delicious if you like mezcal. The Barrio was also very smokey, and easy to drink. A nice melon vibe to it. That said, I\u2019m not sure this is a hip hop vibe, it\u2019s more..."", ""From the moment I walked into this bar I was in love. I didn\u2019t have a reservation however front of house were extremely helpful and accommodating. The food was stunning however the reason for me writing this review is to recognise Maria...."", ""Oh my. Where should I start. As soon as I walked in - I was greeted by name (even though it\u2019s only my second time here!). Sitting at the bar was amazing! Beth (I believe) is a great bartender and her cocktails are top notch. Well balanced,..."", ""Reservations highly recommended as it was full on a Tuesday evening. Although their cocktail menu seems creative and visually beautiful the flavors didn\u2019t quite do it for me. I may have just chosen the 2 that were very fragrant, but the..."", ""Good cocktails and atmosphere overall! Walk-ins aren\u2019t easy so make sure to get a reservation. While everything was decent, I went in with high expectations since it\u2019s on the top 50 bar list and the drinks didn\u2019t deliver to that extent....""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213725,fallback,
nyc_the_tyger,4.4,1003,,google_maps,"[""\ud83d\udc05The dishes here are all very authentic and generously portioned. I highly recommend the sweet & sour lamb ribs, as well as the fried rice and water spinach \u2014 these are also some of the most popular items. That said, the drinks are..."", ""I prefer the traditional Thai food from other restaurants. Price-quality-quantity is not great Ambiance is beautiful and service is good"", ""5 stars for Angela, she's very cool, friendly & accommodates us with the menu. Great service \ud83d\udc4d The food was OK. Some were not bad, and others were blends. Papaya salad taste only limes, not enough seasoning. Charred Octopus was not bad...."", ""Such a cute spot with good food and vibes! Our server was amazing - she knew the menu really well and gave great recommendations which we appreciated. We ordered several things she recommended, including the crab fried rice, which was..."", ""Great Foody experience, went there with 5 of my friends, one of them is a French food tour guide we all loved the food. Pan Asian kitchen very flavorful and well designed on the plate which really open our appetite. we started with chicken...""]",Known for quality food with friendly service.,2026-01-03T23:04:50.213744,fallback,
nyc_theodora,4.6,565,,google_maps,"[""Exceptional in every sense. Worth the hype. FOOD From start to finish, the food was outstanding. We began with the hiramasu, served with a medley of thoughtfully composed sauces and charred avocado. It\u2019s worth watching the Eater YouTube..."", ""Only took two years to get a table, but honestly its NYC so I wasnt trying too hard. You can have great meals in places like Papa San for instance that dont even need ressies. Enjoyed the meal overall, but not quite as flawless as I..."", ""Excellent food, every single dish was not a miss that we\u2019ve had. Best whipped ricotta toast I\u2019ve had, better than Misi\u2019s. Mackerel toast took me by surprise, butterflied trout was beautifully cooked and very flavorful. Dishes were smoky...."", ""Loved my first experience at Theodora a few weeks ago and had to run it back with some friends. The food is always fantastic, some of the most unique flavors in NYC! The ricotta toast, octopus and trout is a must, but the SWORDFISH and the..."", ""Theodora has been on my list for quite some time so I\u2019m finally glad they I had the opportunity to come here along with 5 friends. First off, I love the vibe inside - the lighting is perfect and becomes super cozy once the sun sets. Our...""]",Known for quality food cozy atmosphere.,2026-01-03T23:04:50.213771,fallback,
nyc_tora_nyc,4.9,216,2,google_maps,"[""This is my third time eating at Tora, and I have genuinely never had a bad experience here, in fact, every experience has been amazing. The first time I came here, I had the tonkotsu ramen and my partner had the negichutoro don, both of..."", ""Not bad for a local spot. Scallop carpaccio was decent. Cucumber salad was refreshing. Corn ribs were good! Gyudon and Mentaiko pasta were crowd favorite. Salmon lover was just okay. Chicken thigh and short beef skewers were tasty. Service..."", ""Absolutely incredible surprise of as space. We had almost given up on local eateries after years of local dining (with a few exceptions). This was great food, impeccable service, fantastic drinks and the space itself is small yet perfectly..."", ""Tora was anything but disappointing. The tuna crispy rice was probably the best dish we tried on the menu, and their mocktails were also incredibly refreshing. Both of the signature rolls we ordered were delicious. It\u2019s a lowkey spot, so..."", ""The restaurant is spotless and well-maintained. The service was outstanding\u2014attentive and thoughtful, with the server taking time to explain each dish. Every bite was delicious, especially the sushi and sashimi. The drinks were great too....""]",Known for excellent pasta with attentive service.,2026-01-03T23:04:50.213786,fallback,
nyc_waverly_inn,4.3,862,4,google_maps,"[""Made a reservation here for a Saturday evening dinner (resy opens 2 weeks in advanced), for my partners birthday. I did note this in my booking but it was not acknowledged by staff at all. The dining room has a great, old feel to it,..."", ""We had a fantastic experience at The Waverly Inn in West Village. The atmosphere is completely in character \u2014 elegant yet relaxed \u2014 creating the perfect backdrop for a memorable meal. We ordered the eggs Benedict, the chicken sandwich and..."", ""My family of three had dinner here last night. We were very happy with our food and we tried a lot. Dining room has a nice feel. Service was incredible! James was our waiter and I think we\u2019d all agree we\u2019d go back just to have him again...."", ""Celebrities may dine here and it may be on an abundance of NY must eat lists but if you are into food and know good restaurants then don\u2019t bother. Sadly this was the most disappointing meal I\u2019ve ever had in NYC. The pasta was below average..."", ""The food was delicious! This restaurant is very New York, very classy and on the traditional side. We went on a Thursday night and there were lots of parents/ grown children dinners as well as a few birthdays. Highly recommend the branzino...""]",Known for excellent pasta.,2026-01-03T23:04:50.213803,fallback,
nyc_win_son_bakery,4.2,284,2,google_maps,"[""This was my 2nd time coming to Winson Bakery because the menu surprised me the first time. They\u2019re taking Taiwanese American to another level. When I first came, I got this same exact order. The chopped cheese scallion pancake with a side..."", ""wowowow that mochi donut texture is wild. Thank you for warming it up so that it would warm my heart. The pineapple cake homage is interesting but I still like the classic version. Food looks solid so will have to try sometime. Can be..."", ""TLDR: some great flavors but a few missed as well I like the combination of classic looking pastries with a younger flavor profile. The item that I liked the least was the \u201cleen gow\u201d with dates on top, I didn\u2019t really get the leen gow..."", ""One of my new favorite breakfast spots! I should have had the pancake without the bacon. The egg and cheese looked better, as there was too much bacon (some may like that), which overpowered the pancake and made it slightly salty. I also..."", ""Ambiance (5/5): Plenty of seating both indoor and outdoor. Very minimalistic and open space with a bathroom inside Service (N/A): It is an order at the counter and they bring out the food to you. You grab your own utensils and water....""]",Known for quality food.,2026-01-03T23:04:50.213828,fallback,
